date,yr,mn,dy,rmm1,rmm2,ph,amp
9/30/2004,2004,9,30,1.0291811,-0.5203895,4,1.1532645
10/1/2004,2004,10,1,1.3226782,-0.30106476,4,1.3565093
10/2/2004,2004,10,2,1.5542336,-0.21556892,4,1.5691118
10/3/2004,2004,10,3,1.7187454,-0.13054179,4,1.7236956
10/4/2004,2004,10,4,1.5370851,0.3714202,5,1.5813233
10/5/2004,2004,10,5,1.4436691,0.51740146,5,1.5335855
10/6/2004,2004,10,6,1.4391873,0.78176838,5,1.63781
10/7/2004,2004,10,7,1.4619313,0.8377493,5,1.6849532
10/8/2004,2004,10,8,1.3484013,0.88637066,5,1.6136415
10/9/2004,2004,10,9,1.0410576,0.82318383,5,1.3271897
10/10/2004,2004,10,10,0.71528888,0.73274738,6,1.0239906
10/11/2004,2004,10,11,0.32668057,0.62866193,6,0.70847446
10/12/2004,2004,10,12,0.30826142,0.68014365,6,0.74673992
10/13/2004,2004,10,13,0.36272278,0.80938011,6,0.88694084
10/14/2004,2004,10,14,0.27032971,1.0907834,6,1.1237823
10/15/2004,2004,10,15,3.85E-02,1.5133512,6,1.51384
10/16/2004,2004,10,16,-0.5213787,1.5185548,7,1.6055667
10/17/2004,2004,10,17,-0.90955973,1.0519109,7,1.3906169
10/18/2004,2004,10,18,-1.3150471,0.81468344,8,1.5469512
10/19/2004,2004,10,19,-1.7142323,0.47137511,8,1.7778602
10/20/2004,2004,10,20,-1.8124704,0.25824323,8,1.8307754
10/21/2004,2004,10,21,-2.025588,-0.16881624,1,2.0326107
10/22/2004,2004,10,22,-1.8849624,-0.67697263,1,2.0028419
10/23/2004,2004,10,23,-1.5970609,-1.0986509,1,1.9384626
10/24/2004,2004,10,24,-1.5241697,-1.1582835,1,1.9143442
10/25/2004,2004,10,25,-1.5082254,-1.2924931,1,1.9862735
10/26/2004,2004,10,26,-1.2952523,-1.4729956,2,1.9614776
10/27/2004,2004,10,27,-0.93949366,-1.5551739,2,1.8169243
10/28/2004,2004,10,28,-0.66947085,-1.7400565,2,1.8644001
10/29/2004,2004,10,29,-0.33371097,-1.6248548,2,1.6587695
10/30/2004,2004,10,30,0.16308133,-1.6071199,3,1.615373
10/31/2004,2004,10,31,0.41323024,-1.3344668,3,1.3969828
11/1/2004,2004,11,1,0.34525716,-1.2815632,3,1.3272554
11/2/2004,2004,11,2,0.13444175,-1.186293,3,1.1938868
11/3/2004,2004,11,3,0.20475259,-0.87394762,3,0.89761245
11/4/2004,2004,11,4,0.32051605,-0.48172325,3,0.57860851
11/5/2004,2004,11,5,0.23819493,-0.32572374,3,0.40352544
11/6/2004,2004,11,6,-2.28E-02,-0.39934555,2,0.39999339
11/7/2004,2004,11,7,-0.1174129,-0.39206854,2,0.40927196
11/8/2004,2004,11,8,-0.23136118,-0.29710478,2,0.37656239
11/9/2004,2004,11,9,-0.32984868,3.22E-02,8,0.33141771
11/10/2004,2004,11,10,-0.28401649,0.33599237,7,0.43995026
11/11/2004,2004,11,11,-0.26826611,0.34528711,7,0.43725267
11/12/2004,2004,11,12,-0.41586635,0.32116768,8,0.525446
11/13/2004,2004,11,13,-0.22268932,0.30995131,7,0.38165474
11/14/2004,2004,11,14,0.18114336,0.33190751,6,0.37812102
11/15/2004,2004,11,15,0.41140273,8.75E-02,5,0.42061099
11/16/2004,2004,11,16,0.45288911,-7.56E-02,4,0.45916283
11/17/2004,2004,11,17,0.35096347,-0.18266216,4,0.39565241
11/18/2004,2004,11,18,7.26E-02,-0.17790829,3,0.19216864
11/19/2004,2004,11,19,-2.71E-02,-0.23838112,2,0.23991179
11/20/2004,2004,11,20,5.22E-02,-0.53867382,3,0.54120129
11/21/2004,2004,11,21,6.47E-03,-0.61997622,3,0.62001002
11/22/2004,2004,11,22,-0.17277022,-0.55618864,2,0.58240479
11/23/2004,2004,11,23,-0.42180738,-0.60502028,2,0.73754388
11/24/2004,2004,11,24,-0.26725355,-0.71627748,2,0.76451153
11/25/2004,2004,11,25,2.47E-02,-0.89944732,3,0.89978772
11/26/2004,2004,11,26,0.14397843,-0.81337363,3,0.82601839
11/27/2004,2004,11,27,0.33748147,-0.8109628,3,0.87838173
11/28/2004,2004,11,28,0.44329169,-0.50695646,3,0.67343324
11/29/2004,2004,11,29,0.5458234,-0.42212895,4,0.69001162
11/30/2004,2004,11,30,0.89160126,-0.33399442,4,0.95210564
12/1/2004,2004,12,1,0.88644314,-5.32E-02,4,0.88803691
12/2/2004,2004,12,2,0.91583127,0.43646863,5,1.0145205
12/3/2004,2004,12,3,0.71177161,0.65615499,5,0.96806931
12/4/2004,2004,12,4,0.40137568,0.67798913,6,0.78789067
12/5/2004,2004,12,5,0.42571512,0.47114444,6,0.63498855
12/6/2004,2004,12,6,0.43806764,0.39826795,5,0.59204781
12/7/2004,2004,12,7,0.13061439,0.54488611,6,0.56032223
12/8/2004,2004,12,8,0.32253572,0.72780579,6,0.79607195
12/9/2004,2004,12,9,0.46965769,0.56004763,6,0.73091155
12/10/2004,2004,12,10,0.22913472,0.34158987,6,0.41132268
12/11/2004,2004,12,11,-6.44E-02,0.20520522,7,0.21507953
12/12/2004,2004,12,12,-0.14165546,0.29352406,7,0.32591814
12/13/2004,2004,12,13,0.14949457,0.45929754,6,0.48301435
12/14/2004,2004,12,14,0.38319576,0.26870418,5,0.46801808
12/15/2004,2004,12,15,0.59016663,0.14052583,5,0.60666639
12/16/2004,2004,12,16,0.23728335,-0.11924369,4,0.26556063
12/17/2004,2004,12,17,0.34864897,-0.3450031,4,0.49049285
12/18/2004,2004,12,18,0.41299975,-0.37425378,4,0.55734611
12/19/2004,2004,12,19,0.41629386,-0.30215895,4,0.51439345
12/20/2004,2004,12,20,0.51787508,-0.24769959,4,0.5740642
12/21/2004,2004,12,21,0.45990416,-0.36471304,4,0.58696461
12/22/2004,2004,12,22,0.21103501,-0.43389431,3,0.48249355
12/23/2004,2004,12,23,-0.35219631,-0.54091376,2,0.64546877
12/24/2004,2004,12,24,-0.76455414,-0.62602562,1,0.98815542
12/25/2004,2004,12,25,-0.70088303,-0.80565727,2,1.067858
12/26/2004,2004,12,26,-0.29737777,-1.0311501,2,1.0731747
12/27/2004,2004,12,27,-2.12E-02,-1.0740906,2,1.0742998
12/28/2004,2004,12,28,0.21227045,-0.96138716,3,0.98454255
12/29/2004,2004,12,29,0.42561793,-0.85385787,3,0.95405656
12/30/2004,2004,12,30,0.78785717,-1.0170625,3,1.2865206
12/31/2004,2004,12,31,0.75562847,-0.94716269,3,1.2116482
1/1/2005,2005,1,1,1.0930429,-0.89794391,4,1.4145833
1/2/2005,2005,1,2,1.3812118,-0.71301204,4,1.5543913
1/3/2005,2005,1,3,1.5887971,-0.68379223,4,1.7296959
1/4/2005,2005,1,4,2.0227084,-0.5945217,4,2.1082706
1/5/2005,2005,1,5,1.9479835,-0.41594276,4,1.9918957
1/6/2005,2005,1,6,1.6062162,-8.14E-02,4,1.6082757
1/7/2005,2005,1,7,1.4892495,0.35671437,5,1.5313749
1/8/2005,2005,1,8,1.3771307,0.94352478,5,1.6693497
1/9/2005,2005,1,9,1.1802384,1.3298827,6,1.778075
1/10/2005,2005,1,10,0.82210743,1.2930789,6,1.5322903
1/11/2005,2005,1,11,0.45520407,1.2080139,6,1.2909331
1/12/2005,2005,1,12,0.48164806,1.0446485,6,1.1503371
1/13/2005,2005,1,13,0.4761447,0.86069471,6,0.98362041
1/14/2005,2005,1,14,0.37385631,0.94366187,6,1.0150204
1/15/2005,2005,1,15,0.34308776,1.0587351,6,1.1129372
1/16/2005,2005,1,16,0.4369503,1.177572,6,1.256026
1/17/2005,2005,1,17,0.25171453,1.3217305,6,1.3454857
1/18/2005,2005,1,18,0.18109447,1.4735017,6,1.4845883
1/19/2005,2005,1,19,0.10729748,1.4138691,6,1.4179347
1/20/2005,2005,1,20,-0.47892427,1.2908914,7,1.3768693
1/21/2005,2005,1,21,-0.96879286,0.92307413,8,1.3381425
1/22/2005,2005,1,22,-0.9833436,0.50684798,8,1.1062819
1/23/2005,2005,1,23,-0.7453385,0.41955084,8,0.85530835
1/24/2005,2005,1,24,-0.48989198,0.3045634,8,0.57684749
1/25/2005,2005,1,25,-7.44E-02,0.1001834,7,0.12477298
1/26/2005,2005,1,26,0.28548625,1.65E-02,5,0.28596511
1/27/2005,2005,1,27,0.31226271,-2.00E-02,4,0.31290549
1/28/2005,2005,1,28,0.54388279,0.24574021,5,0.5968222
1/29/2005,2005,1,29,0.53762132,0.40380341,5,0.67237926
1/30/2005,2005,1,30,0.86681241,0.62165046,5,1.0666832
1/31/2005,2005,1,31,0.99024642,1.2190099,6,1.5705327
2/1/2005,2005,2,1,0.84335995,1.5154613,6,1.7343237
2/2/2005,2005,2,2,0.56939638,1.7409209,6,1.8316708
2/3/2005,2005,2,3,0.495179,1.9148048,6,1.9777967
2/4/2005,2005,2,4,0.42637801,1.9770851,6,2.0225389
2/5/2005,2005,2,5,0.39141008,1.8689512,6,1.9094974
2/6/2005,2005,2,6,0.13946353,1.929113,6,1.9341477
2/7/2005,2005,2,7,-0.27863255,2.0466661,7,2.0655456
2/8/2005,2005,2,8,-0.44624242,1.8439184,7,1.8971472
2/9/2005,2005,2,9,-0.57069129,1.8495781,7,1.9356208
2/10/2005,2005,2,10,-0.82426602,1.6258782,7,1.8228809
2/11/2005,2005,2,11,-1.0534261,1.6025695,7,1.9177945
2/12/2005,2005,2,12,-1.161674,1.7013887,7,2.060148
2/13/2005,2005,2,13,-1.1606424,1.6589757,7,2.0246706
2/14/2005,2005,2,14,-1.162357,1.3535821,7,1.7841688
2/15/2005,2005,2,15,-0.97866154,0.87869143,8,1.3152479
2/16/2005,2005,2,16,-0.81729937,0.77035838,8,1.1231341
2/17/2005,2005,2,17,-0.37492216,0.69663161,7,0.79111457
2/18/2005,2005,2,18,-0.14840977,0.88393772,7,0.89630985
2/19/2005,2005,2,19,-2.17E-02,0.90041918,7,0.9006806
2/20/2005,2005,2,20,-0.11032367,0.78572226,7,0.79342979
2/21/2005,2005,2,21,-0.31689021,0.77290589,7,0.83534598
2/22/2005,2005,2,22,-0.76319408,0.89618474,7,1.1771203
2/23/2005,2005,2,23,-0.83513552,0.83725554,7,1.1825601
2/24/2005,2005,2,24,-0.81386191,0.67877769,8,1.059769
2/25/2005,2005,2,25,-1.0284004,0.37027696,8,1.093029
2/26/2005,2005,2,26,-1.3413193,0.28726882,8,1.3717364
2/27/2005,2005,2,27,-1.4628865,0.27677342,8,1.4888386
2/28/2005,2005,2,28,-1.3955569,-9.01E-02,1,1.3984652
3/1/2005,2005,3,1,-1.1661044,-0.17705807,1,1.1794698
3/2/2005,2005,3,2,-1.1193235,5.23E-03,8,1.1193357
3/3/2005,2005,3,3,-1.1721354,0.3840051,8,1.2334347
3/4/2005,2005,3,4,-1.3004324,1.0630579,8,1.6796478
3/5/2005,2005,3,5,-1.5109661,1.0629835,8,1.8474177
3/6/2005,2005,3,6,-1.3072557,0.85720789,8,1.5632411
3/7/2005,2005,3,7,-1.3534195,1.0042205,8,1.6852902
3/8/2005,2005,3,8,-1.453959,0.77118647,8,1.6458206
3/9/2005,2005,3,9,-1.4257821,0.77891827,8,1.6246748
3/10/2005,2005,3,10,-1.1902628,0.80760485,8,1.4383849
3/11/2005,2005,3,11,-1.014124,0.83590221,8,1.3142222
3/12/2005,2005,3,12,-1.006986,0.66418988,8,1.2063038
3/13/2005,2005,3,13,-0.91371876,0.12326262,8,0.92199546
3/14/2005,2005,3,14,-0.85144401,-0.48075542,1,0.97779477
3/15/2005,2005,3,15,-1.0765256,-0.62343591,1,1.2440176
3/16/2005,2005,3,16,-1.3149186,-0.75593215,1,1.5167216
3/17/2005,2005,3,17,-0.83934474,-0.74998099,1,1.1255981
3/18/2005,2005,3,18,-0.50689971,-1.1017703,2,1.2127839
3/19/2005,2005,3,19,-0.44908684,-1.5329577,2,1.5973848
3/20/2005,2005,3,20,-8.54E-02,-1.7005154,2,1.7026597
3/21/2005,2005,3,21,0.23969389,-1.7599682,3,1.7762154
3/22/2005,2005,3,22,0.24569389,-1.8236338,3,1.8401102
3/23/2005,2005,3,23,0.75225109,-1.964173,3,2.1032968
3/24/2005,2005,3,24,0.8575418,-1.823221,3,2.0148232
3/25/2005,2005,3,25,0.83967793,-2.0525377,3,2.2176497
3/26/2005,2005,3,26,0.99438632,-2.1659963,3,2.3833473
3/27/2005,2005,3,27,0.99307889,-2.5513647,3,2.7378216
3/28/2005,2005,3,28,1.1907216,-2.6569898,3,2.9115996
3/29/2005,2005,3,29,1.3855267,-2.658814,3,2.998162
3/30/2005,2005,3,30,1.8026148,-2.7964199,3,3.3270683
3/31/2005,2005,3,31,2.0360222,-2.7756274,3,3.4423091
4/1/2005,2005,4,1,2.2035723,-2.8942745,3,3.6376579
4/2/2005,2005,4,2,2.4737923,-2.577517,3,3.5725682
4/3/2005,2005,4,3,2.7293682,-2.4178746,4,3.6463089
4/4/2005,2005,4,4,2.8970847,-2.328805,4,3.7170463
4/5/2005,2005,4,5,2.7527673,-1.840853,4,3.3115656
4/6/2005,2005,4,6,3.0245414,-1.4026383,4,3.3339534
4/7/2005,2005,4,7,3.2422955,-0.97904116,4,3.3868866
4/8/2005,2005,4,8,3.0458689,-0.52057016,4,3.090034
4/9/2005,2005,4,9,2.9288349,0.14155188,5,2.9322534
4/10/2005,2005,4,10,2.6450143,0.39472625,5,2.6743054
4/11/2005,2005,4,11,2.3716767,0.94422472,5,2.5527263
4/12/2005,2005,4,12,2.0631809,1.3936601,5,2.4897799
4/13/2005,2005,4,13,1.7903258,1.7755228,5,2.5214574
4/14/2005,2005,4,14,1.3029536,1.9924685,6,2.380676
4/15/2005,2005,4,15,0.70954239,2.3110926,6,2.4175606
4/16/2005,2005,4,16,0.12238198,2.227231,6,2.2305908
4/17/2005,2005,4,17,-0.53781575,2.0596602,7,2.1287193
4/18/2005,2005,4,18,-1.3431622,1.7789075,7,2.2290349
4/19/2005,2005,4,19,-1.9021809,1.5805513,8,2.4731426
4/20/2005,2005,4,20,-2.3193293,1.4425985,8,2.7313693
4/21/2005,2005,4,21,-2.3403504,1.2501824,8,2.6533368
4/22/2005,2005,4,22,-2.34008,0.98952079,8,2.540694
4/23/2005,2005,4,23,-2.3521543,1.0352014,8,2.5698776
4/24/2005,2005,4,24,-2.4180346,0.82871979,8,2.5561039
4/25/2005,2005,4,25,-2.1866944,0.33929569,8,2.2128611
4/26/2005,2005,4,26,-2.1191311,-0.12501729,1,2.1228156
4/27/2005,2005,4,27,-2.1264472,-0.33960122,1,2.1533942
4/28/2005,2005,4,28,-1.7549796,-0.38131818,1,1.7959279
4/29/2005,2005,4,29,-1.4766612,-0.76790959,1,1.6643958
4/30/2005,2005,4,30,-1.2011675,-1.2113469,2,1.7059203
5/1/2005,2005,5,1,-0.92963928,-1.788087,2,2.0153124
5/2/2005,2005,5,2,-0.72409582,-2.1165631,2,2.2369967
5/3/2005,2005,5,3,-2.47E-02,-2.607069,2,2.6071861
5/4/2005,2005,5,4,0.71968085,-2.5720813,3,2.6708694
5/5/2005,2005,5,5,1.5265582,-2.348887,3,2.8013656
5/6/2005,2005,5,6,2.0061173,-2.0153739,3,2.8436313
5/7/2005,2005,5,7,2.3615355,-1.8820244,4,3.0197461
5/8/2005,2005,5,8,2.5365396,-1.2648537,4,2.8344114
5/9/2005,2005,5,9,2.5637341,-0.43682119,4,2.6006815
5/10/2005,2005,5,10,2.3247912,0.40425092,5,2.3596764
5/11/2005,2005,5,11,1.8592101,1.1193089,5,2.1701417
5/12/2005,2005,5,12,1.2182801,1.5876578,6,2.0012155
5/13/2005,2005,5,13,0.37730667,1.6343764,6,1.677363
5/14/2005,2005,5,14,-1.80E-02,1.6829721,7,1.6830686
5/15/2005,2005,5,15,-0.47759485,1.8409623,7,1.901904
5/16/2005,2005,5,16,-0.99960244,2.0819333,7,2.3094699
5/17/2005,2005,5,17,-1.2618271,2.0018306,7,2.3663332
5/18/2005,2005,5,18,-1.3976736,1.9384079,7,2.3897524
5/19/2005,2005,5,19,-1.5419708,1.5315338,8,2.1733086
5/20/2005,2005,5,20,-1.6634631,1.1547271,8,2.0249703
5/21/2005,2005,5,21,-1.6760534,0.79407793,8,1.8546468
5/22/2005,2005,5,22,-1.5700339,0.26368147,8,1.5920222
5/23/2005,2005,5,23,-1.1553795,1.40E-02,8,1.1554639
5/24/2005,2005,5,24,-0.68343639,-0.18046643,1,0.70686167
5/25/2005,2005,5,25,-0.30111566,-0.213548,1,0.36915228
5/26/2005,2005,5,26,6.12E-02,-0.41159162,3,0.41612038
5/27/2005,2005,5,27,0.17783117,-0.67249525,3,0.69561034
5/28/2005,2005,5,28,0.53048927,-0.61973864,3,0.81577867
5/29/2005,2005,5,29,0.36014459,-0.3270444,4,0.48647934
5/30/2005,2005,5,30,0.51512671,-0.1670116,4,0.54152417
5/31/2005,2005,5,31,0.61124587,-5.04E-02,4,0.6133185
6/1/2005,2005,6,1,0.73758942,0.14502455,5,0.75171155
6/2/2005,2005,6,2,0.42738906,0.33454391,5,0.54275322
6/3/2005,2005,6,3,0.40273622,0.49334788,6,0.6368584
6/4/2005,2005,6,4,6.40E-02,0.24387881,6,0.25214216
6/5/2005,2005,6,5,-0.17551121,3.94E-02,8,0.17987168
6/6/2005,2005,6,6,-0.23931101,-0.30251703,2,0.38572827
6/7/2005,2005,6,7,-0.33367503,-0.46449757,2,0.57192397
6/8/2005,2005,6,8,-0.3296718,-0.64334267,2,0.72289228
6/9/2005,2005,6,9,-0.59399742,-0.76151991,2,0.96578747
6/10/2005,2005,6,10,-0.57126409,-0.85469204,2,1.0280278
6/11/2005,2005,6,11,-0.57583934,-0.73620826,2,0.93466228
6/12/2005,2005,6,12,-0.17461969,-0.67416948,2,0.69641691
6/13/2005,2005,6,13,3.70E-02,-0.604972,3,0.60610461
6/14/2005,2005,6,14,0.3069714,-0.53179532,3,0.61403394
6/15/2005,2005,6,15,0.49146891,-0.49917829,3,0.70051455
6/16/2005,2005,6,16,0.51612204,-0.53481156,3,0.74323976
6/17/2005,2005,6,17,0.54747772,-0.6113199,3,0.82063627
6/18/2005,2005,6,18,0.4792003,-0.54510599,3,0.72579163
6/19/2005,2005,6,19,0.36163118,-0.71129704,3,0.79794776
6/20/2005,2005,6,20,0.41962683,-0.89289004,3,0.9865796
6/21/2005,2005,6,21,0.52852774,-0.6723299,3,0.85520118
6/22/2005,2005,6,22,0.22437714,-0.57758844,3,0.61963981
6/23/2005,2005,6,23,-0.10291439,-0.34260425,2,0.35772762
6/24/2005,2005,6,24,-0.23592013,-0.31802833,2,0.39598021
6/25/2005,2005,6,25,-0.69386184,-0.394162,1,0.79800248
6/26/2005,2005,6,26,-0.8039481,-0.57819027,1,0.99027091
6/27/2005,2005,6,27,-0.71888942,-0.62775326,1,0.95439833
6/28/2005,2005,6,28,-0.66268122,-0.61870289,1,0.90660888
6/29/2005,2005,6,29,-0.66905326,-0.8304134,2,1.0664046
6/30/2005,2005,6,30,-0.75151575,-1.1217736,2,1.3502414
7/1/2005,2005,7,1,-0.60606104,-1.2957752,2,1.4305046
7/2/2005,2005,7,2,-0.53183877,-1.3585742,2,1.4589641
7/3/2005,2005,7,3,-0.56226707,-1.5046457,2,1.6062698
7/4/2005,2005,7,4,-0.54792625,-1.6082643,2,1.6990402
7/5/2005,2005,7,5,-0.65601206,-1.4508123,2,1.5922338
7/6/2005,2005,7,6,-0.70590055,-1.1689965,2,1.3655945
7/7/2005,2005,7,7,-0.72478867,-0.81405288,2,1.0899545
7/8/2005,2005,7,8,-0.60681558,-0.48586941,1,0.77736366
7/9/2005,2005,7,9,-0.63247764,-0.54542518,1,0.83517456
7/10/2005,2005,7,10,-0.83697641,-0.66397291,1,1.0683584
7/11/2005,2005,7,11,-1.0841272,-0.50153857,1,1.1945177
7/12/2005,2005,7,12,-1.0507216,-0.36097178,1,1.110998
7/13/2005,2005,7,13,-0.95726436,-0.72767723,1,1.202443
7/14/2005,2005,7,14,-1.0856587,-0.83031136,1,1.3667742
7/15/2005,2005,7,15,-0.93243492,-0.61648208,1,1.1178037
7/16/2005,2005,7,16,-0.46649024,-0.57389331,2,0.73957193
7/17/2005,2005,7,17,-0.19901051,-0.58993512,2,0.62259829
7/18/2005,2005,7,18,-0.33085459,-0.51685673,2,0.61368203
7/19/2005,2005,7,19,-0.14839189,-0.20541959,2,0.25341144
7/20/2005,2005,7,20,0.10059689,4.89E-02,5,0.1118453
7/21/2005,2005,7,21,0.43318352,-0.1990284,4,0.47671825
7/22/2005,2005,7,22,0.46888345,-0.58677721,3,0.75110531
7/23/2005,2005,7,23,0.69742233,-0.47644642,4,0.84462953
7/24/2005,2005,7,24,0.89269173,-0.15867651,4,0.90668452
7/25/2005,2005,7,25,1.0637488,5.51E-02,5,1.0651735
7/26/2005,2005,7,26,1.3880085,0.20067017,5,1.4024394
7/27/2005,2005,7,27,1.1597526,0.28378969,5,1.1939694
7/28/2005,2005,7,28,1.0290083,0.14351924,5,1.0389687
7/29/2005,2005,7,29,1.114622,-3.14E-02,4,1.1150649
7/30/2005,2005,7,30,1.2575781,-4.51E-02,4,1.2583876
7/31/2005,2005,7,31,1.2351248,-0.10565609,4,1.2396357
8/1/2005,2005,8,1,1.0774105,8.78E-02,5,1.0809793
8/2/2005,2005,8,2,1.0282451,0.85022503,5,1.3342303
8/3/2005,2005,8,3,0.95281291,1.3258874,6,1.6327369
8/4/2005,2005,8,4,0.76767856,1.4687443,6,1.6572689
8/5/2005,2005,8,5,0.86845142,1.4042925,6,1.6511345
8/6/2005,2005,8,6,0.62742031,1.347978,6,1.4868426
8/7/2005,2005,8,7,0.30894575,1.1669674,6,1.2071704
8/8/2005,2005,8,8,-8.40E-02,0.82131445,7,0.82560104
8/9/2005,2005,8,9,-0.28050297,0.80529046,7,0.85274535
8/10/2005,2005,8,10,-0.33804721,0.61628455,7,0.70291007
8/11/2005,2005,8,11,-0.52513248,0.23749334,8,0.57633948
8/12/2005,2005,8,12,-0.87875324,-0.10589353,1,0.88511056
8/13/2005,2005,8,13,-1.2454625,-0.41022778,1,1.3112832
8/14/2005,2005,8,14,-1.2007812,-0.39594999,1,1.2643781
8/15/2005,2005,8,15,-1.3102785,-0.36348203,1,1.3597606
8/16/2005,2005,8,16,-1.0022908,-0.49100101,1,1.1160954
8/17/2005,2005,8,17,-0.7605899,-0.79000825,2,1.0966358
8/18/2005,2005,8,18,-0.8307358,-0.68651426,1,1.0776937
8/19/2005,2005,8,19,-0.79047441,-0.62890267,1,1.0101328
8/20/2005,2005,8,20,-0.64053059,-0.55086225,1,0.84482461
8/21/2005,2005,8,21,-0.5161103,-0.58218104,2,0.77801323
8/22/2005,2005,8,22,-0.44102484,-0.5493077,2,0.70444435
8/23/2005,2005,8,23,-0.37682217,-0.43263468,2,0.57373142
8/24/2005,2005,8,24,-0.37901974,-0.62337679,2,0.72955781
8/25/2005,2005,8,25,-0.24756746,-0.52098864,2,0.57681781
8/26/2005,2005,8,26,-0.17288908,-0.54306245,2,0.56991881
8/27/2005,2005,8,27,-0.29380512,-0.23030724,1,0.37331337
8/28/2005,2005,8,28,-0.56444907,-0.11599255,1,0.57624388
8/29/2005,2005,8,29,-0.59269667,0.15193783,8,0.61186147
8/30/2005,2005,8,30,-0.33523402,0.16764884,8,0.37481728
8/31/2005,2005,8,31,0.29348859,-0.40020147,3,0.49628294
9/1/2005,2005,9,1,0.53707379,-0.77725863,3,0.94476408
9/2/2005,2005,9,2,0.76213807,-0.844046,3,1.1372194
9/3/2005,2005,9,3,1.2778722,-1.1077001,4,1.6911407
9/4/2005,2005,9,4,1.6319788,-1.1982404,4,2.024632
9/5/2005,2005,9,5,2.0096617,-1.2013553,4,2.3413661
9/6/2005,2005,9,6,2.09308,-0.93708223,4,2.2932744
9/7/2005,2005,9,7,2.5380394,-0.53334439,4,2.5934727
9/8/2005,2005,9,8,2.5715768,-0.22722887,4,2.5815964
9/9/2005,2005,9,9,2.6826651,0.27016872,5,2.6962349
9/10/2005,2005,9,10,2.5115519,0.80212778,5,2.6365321
9/11/2005,2005,9,11,2.4300282,0.58328408,5,2.4990513
9/12/2005,2005,9,12,2.1708891,0.27844232,5,2.188673
9/13/2005,2005,9,13,2.0043361,0.12171998,5,2.0080285
9/14/2005,2005,9,14,2.0139711,4.73E-02,5,2.0145259
9/15/2005,2005,9,15,1.821581,0.27183399,5,1.8417522
9/16/2005,2005,9,16,1.4315509,0.68307388,5,1.5861677
9/17/2005,2005,9,17,0.90220952,0.79493558,5,1.2024578
9/18/2005,2005,9,18,0.41365406,0.8691051,6,0.96252447
9/19/2005,2005,9,19,2.39E-02,1.0320371,6,1.0323147
9/20/2005,2005,9,20,-0.55504149,1.0367107,7,1.1759422
9/21/2005,2005,9,21,-0.90787435,0.89670658,8,1.2760558
9/22/2005,2005,9,22,-1.2282023,0.7195192,8,1.4234426
9/23/2005,2005,9,23,-1.1445484,0.45677087,8,1.2323273
9/24/2005,2005,9,24,-1.0001994,0.45356128,8,1.0982335
9/25/2005,2005,9,25,-0.74691123,0.2797448,8,0.79757982
9/26/2005,2005,9,26,-0.61057591,0.25541991,8,0.66184765
9/27/2005,2005,9,27,-0.52393484,0.24619381,8,0.57889473
9/28/2005,2005,9,28,-0.31984442,0.18874255,8,0.37138149
9/29/2005,2005,9,29,-0.25546917,0.14845137,8,0.29546964
9/30/2005,2005,9,30,-0.40315002,0.29544902,8,0.49982002
10/1/2005,2005,10,1,-0.49983978,0.33929309,8,0.60411888
10/2/2005,2005,10,2,-0.33632866,0.1378355,8,0.36347708
10/3/2005,2005,10,3,-0.32808504,-0.2835007,1,0.433604
10/4/2005,2005,10,4,-0.66879702,-0.55348605,1,0.86812228
10/5/2005,2005,10,5,-0.90734679,-0.43019018,1,1.0041622
10/6/2005,2005,10,6,-0.91042858,-0.33755705,1,0.97099173
10/7/2005,2005,10,7,-0.96109241,-0.35706371,1,1.0252771
10/8/2005,2005,10,8,-0.82894182,-0.70439559,1,1.0878041
10/9/2005,2005,10,9,-0.79286641,-0.95972592,2,1.2448739
10/10/2005,2005,10,10,-0.60385537,-1.2750136,2,1.4107802
10/11/2005,2005,10,11,-0.60809982,-1.1144581,2,1.2695677
10/12/2005,2005,10,12,-0.49918473,-0.95846087,2,1.0806631
10/13/2005,2005,10,13,-0.1604986,-1.0497856,2,1.0619838
10/14/2005,2005,10,14,0.40679249,-1.0004761,3,1.0800151
10/15/2005,2005,10,15,0.9981457,-0.57682544,4,1.1528324
10/16/2005,2005,10,16,1.1538101,-0.28793392,4,1.1891946
10/17/2005,2005,10,17,1.060762,0.15298866,5,1.0717376
10/18/2005,2005,10,18,1.1680962,0.41390014,5,1.2392586
10/19/2005,2005,10,19,1.2001067,0.45170471,5,1.2823
10/20/2005,2005,10,20,1.0256395,0.32909814,5,1.0771453
10/21/2005,2005,10,21,0.71558005,0.29696351,5,0.77475297
10/22/2005,2005,10,22,0.41851753,0.24914208,5,0.48706129
10/23/2005,2005,10,23,0.44533196,3.37E-02,5,0.4466089
10/24/2005,2005,10,24,0.39572898,-0.20586158,4,0.44607222
10/25/2005,2005,10,25,0.66867036,-0.12428806,4,0.68012321
10/26/2005,2005,10,26,0.85820305,-0.23088212,4,0.88871765
10/27/2005,2005,10,27,0.86584806,-0.54876363,4,1.0251021
10/28/2005,2005,10,28,1.0433184,-0.65752214,4,1.2332269
10/29/2005,2005,10,29,1.3323147,-0.75257546,4,1.5301739
10/30/2005,2005,10,30,1.5523359,-0.63551265,4,1.6773858
10/31/2005,2005,10,31,1.5155208,-0.60315818,4,1.6311355
11/1/2005,2005,11,1,1.4897044,-0.53874815,4,1.5841303
11/2/2005,2005,11,2,1.2698982,-0.69604564,4,1.448144
